Bill ID,Con ID,Bill Type,Previous Reading,Current Reading,Reading Date,Consumption,Current Due,Paid Flag
49526,73,1,501,662,2020-09-01,161,448.00,1
49527,75,1,3630,3644,2020-09-01,14,0.00,1
49528,77,1,5439,5492,2020-09-01,53,124.00,1
49529,79,1,8004,8068,2020-09-01,64,157.00,1
49530,81,1,5190,5192,2020-09-01,2,0.00,1
49531,83,1,4246,4270,2020-09-01,24,37.00,1
49532,85,1,1971,1986,2020-09-01,15,0.00,1
49533,87,1,1966,1984,2020-09-01,18,0.00,1
49534,1327,1,1705,1730,2020-09-01,25,40.00,1
49535,1383,1,2680,2698,2020-09-01,18,0.00,1
49536,1455,1,738,738,2020-09-01,0,0.00,1
49537,89,1,6008,6083,2020-09-01,75,190.00,1
49538,91,1,3550,3577,2020-09-01,27,46.00,1
49539,2014,1,355,397,2020-09-01,42,91.00,1
49540,2172,1,256,284,2020-09-01,28,49.00,1
49541,93,1,569,569,2020-09-01,0,0.00,1
49542,1531,1,4673,4770,2020-09-01,97,256.00,1
49543,98,1,3342,3358,2020-09-01,16,0.00,1
49544,100,1,7505,7548,2020-09-01,43,94.00,1
49545,103,1,2672,2684,2020-09-01,12,0.00,1
49546,104,1,7978,8011,2020-09-01,33,64.00,1
49547,111,1,8790,8890,2020-09-01,100,265.00,1
49548,1018,1,9879,9908,2020-09-01,29,52.00,1
49549,119,1,1520,1520,2020-09-01,0,0.00,1
49550,122,1,4760,4790,2020-09-01,30,55.00,1
49551,1629,1,2025,2089,2020-09-01,64,157.00,1
49552,1634,1,10644,10804,2020-09-01,160,445.00,1
49553,2085,1,277,313,2020-09-01,36,73.00,1
49554,2108,1,518,577,2020-09-01,59,142.00,1
49555,2115,1,161,172,2020-09-01,11,0.00,1
49556,123,1,2239,2239,2020-09-01,0,0.00,1
49557,126,1,11009,11009,2020-09-01,0,0.00,1
49558,2173,1,242,266,2020-09-01,24,37.00,1
49559,1906,1,954,993,2020-09-01,39,82.00,1
49560,129,1,1376,1376,2020-09-01,0,0.00,1
49561,132,1,9199,9199,2020-09-01,0,0.00,1
49562,134,1,687,687,2020-09-01,0,0.00,1
49563,135,1,99648,99648,2020-09-01,0,0.00,1
49564,139,1,748,772,2020-09-01,24,37.00,1
49565,1019,1,2768,2810,2020-09-01,42,91.00,1
49566,141,1,9392,5421,2020-09-01,0,0.00,1
49567,142,1,5364,5364,2020-09-01,0,0.00,1
49568,1020,1,5890,5990,2020-09-01,100,265.00,1
49569,2052,1,323,344,2020-09-01,21,28.00,1
49570,147,1,3142,3176,2020-09-01,34,67.00,1
49571,150,1,3562,3568,2020-09-01,6,0.00,1
49572,154,1,1472,1489,2020-09-01,17,0.00,1
49573,158,1,970,986,2020-09-01,16,0.00,1
49574,160,1,2837,4,2020-09-01,0,0.00,1
49575,163,1,1997,2006,2020-09-01,9,0.00,1
49576,165,1,3946,3973,2020-09-01,27,46.00,1
49577,166,1,4059,4079,2020-09-01,20,25.00,1
49578,168,1,4967,4977,2020-09-01,10,0.00,1
49579,178,1,13527,13540,2020-09-01,13,0.00,1
49580,246,1,3414,3424,2020-09-01,10,0.00,1
49581,181,1,5188,5218,2020-09-01,30,55.00,1
49582,183,1,2940,2945,2020-09-01,5,0.00,1
49583,186,1,6063,6063,2020-09-01,0,0.00,1
49584,194,1,3438,3469,2020-09-01,31,58.00,1
49585,197,1,1400,1400,2020-09-01,0,0.00,1
49586,1233,1,2026,2100,2020-09-01,74,187.00,1
49587,195,1,3344,3364,2020-09-01,20,25.00,1
49588,200,1,1074,1077,2020-09-01,3,0.00,1
49589,202,1,2878,2878,2020-09-01,0,0.00,1
49590,1294,1,3094,3116,2020-09-01,22,31.00,1
49591,205,1,1187,1208,2020-09-01,21,28.00,1
49592,207,1,6087,6138,2020-09-01,51,118.00,1
49593,211,1,9885,9897,2020-09-01,12,0.00,0
49594,1287,1,894,903,2020-09-01,9,0.00,1
49595,215,1,2928,2948,2020-09-01,20,25.00,1
49596,216,1,2978,3094,2020-09-01,116,313.00,1
49597,219,1,13593,13682,2020-09-01,89,232.00,1
49598,221,1,4914,4945,2020-09-01,31,58.00,1
49599,223,1,1636,1651,2020-09-01,15,0.00,1
49600,475,1,1949,1949,2020-09-01,0,0.00,1
49601,106,1,4396,4054,2020-09-01,-342,0.00,1
49602,1195,1,11930,11976,2020-09-01,46,134.00,1
49603,227,1,3359,3359,2020-09-01,0,0.00,1
49604,1258,1,883,903,2020-09-01,20,25.00,1
49605,236,1,3106,3119,2020-09-01,13,0.00,1
49606,239,1,3440,3457,2020-09-01,17,0.00,1
49607,243,1,6394,6436,2020-09-01,42,91.00,1
49608,248,1,5043,5093,2020-09-01,50,115.00,1
49609,1392,1,2251,2268,2020-09-01,17,0.00,1
49610,254,1,244,244,2020-09-01,0,0.00,1
49611,1257,1,1936,1936,2020-09-01,0,0.00,1
49612,1707,1,1359,1367,2020-09-01,8,0.00,1
49613,1765,1,298,305,2020-09-01,7,0.00,1
49614,1865,1,83,86,2020-09-01,3,0.00,1
49615,2234,1,25,33,2020-09-01,8,0.00,1
49616,2236,1,51,65,2020-09-01,14,0.00,1
49617,1871,1,9165,9573,2020-09-01,408,1189.00,0
49618,1974,1,2215,2215,2020-09-01,0,0.00,1
49619,1468,1,445,448,2020-09-01,0,0.00,1
49620,1510,1,2539,2569,2020-09-01,30,55.00,1
49621,1723,1,514,543,2020-09-01,29,52.00,1
49622,1724,1,1424,1425,2020-09-01,1,0.00,1
49623,1725,1,26,47,2020-09-01,21,28.00,1
49624,1741,1,80,98,2020-09-01,18,0.00,1
49625,1748,1,1231,1264,2020-09-01,33,64.00,1
49626,1774,1,689,717,2020-09-01,28,49.00,1
49627,1775,1,252,268,2020-09-01,16,0.00,1
49628,1788,1,236,260,2020-09-01,24,37.00,1
49629,1789,1,680,707,2020-09-01,27,46.00,1
49630,1864,1,287,298,2020-09-01,11,0.00,1
49631,1894,1,514,544,2020-09-01,30,55.00,1
49632,1977,1,419,458,2020-09-01,39,82.00,0
49633,1915,1,473,486,2020-09-01,13,0.00,1
49634,1978,1,808,642,2020-09-01,0,0.00,1
49635,1916,1,844,859,2020-09-01,15,0.00,1
49636,1917,1,406,447,2020-09-01,41,88.00,1
49637,1918,1,524,563,2020-09-01,39,82.00,1
49638,1979,1,775,775,2020-09-01,0,0.00,0
49639,2026,1,95,104,2020-09-01,9,0.00,1
49640,2176,1,193,217,2020-09-01,24,37.00,1
49641,2150,1,478,509,2020-09-01,31,58.00,1
49642,2135,1,205,239,2020-09-01,34,67.00,1
49643,2149,1,151,167,2020-09-01,16,0.00,1
49644,2148,1,230,279,2020-09-01,49,112.00,1
49645,2143,1,116,144,2020-09-01,28,49.00,1
49646,2144,1,303,320,2020-09-01,17,0.00,1
49647,2145,1,307,334,2020-09-01,27,46.00,1
49648,2146,1,47,56,2020-09-01,9,0.00,1
49649,2166,1,37,37,2020-09-01,0,0.00,1
49650,2167,1,32,39,2020-09-01,7,0.00,1
49651,2168,1,284,332,2020-09-01,48,109.00,1
49652,2169,1,53,65,2020-09-01,12,0.00,1
49653,2228,1,101,122,2020-09-01,21,28.00,1
49654,2229,1,73,92,2020-09-01,19,0.00,1
49655,2241,1,545,570,2020-09-01,25,40.00,1
49656,1769,1,547,563,2020-09-01,16,0.00,1
49657,2254,1,0,23,2020-09-01,23,34.00,1
49658,1932,1,1898,1898,2020-09-01,0,0.00,1
49659,910,1,8181,8227,2020-09-01,46,103.00,1
49660,1601,1,307,169,2020-09-01,0,0.00,1
49661,1602,1,1044,1056,2020-09-01,12,0.00,1
49662,1603,1,1468,1477,2020-09-01,9,0.00,1
49663,886,1,18800,18816,2020-09-01,16,0.00,1
49664,838,1,15030,15290,2020-09-01,260,745.00,1
49665,1335,1,771,807,2020-09-01,36,73.00,1
49666,1335,1,771,807,2020-09-01,36,73.00,1
49667,839,1,550,408,2020-09-01,-142,0.00,1
49668,1334,1,514,514,2020-09-01,0,0.00,1
49669,924,1,6871,6890,2020-09-01,19,0.00,1
49670,842,1,7630,7682,2020-09-01,52,158.00,1
49671,843,1,540,424,2020-09-01,0,0.00,1
49672,845,1,1908,1903,2020-09-01,0,0.00,1
49673,846,1,7178,7163,2020-09-01,0,0.00,1
49674,847,1,5740,5755,2020-09-01,15,0.00,1
49675,848,1,3039,3047,2020-09-01,8,0.00,1
49676,849,1,7510,7522,2020-09-01,12,0.00,1
49677,1234,1,4048,4078,2020-09-01,30,55.00,1
49678,1319,1,99319,99319,2020-09-01,0,0.00,1
49679,851,1,3999,4020,2020-09-01,21,28.00,1
49680,852,1,1786,1897,2020-09-01,111,298.00,1
49681,853,1,3022,3052,2020-09-01,30,55.00,1
49682,854,1,1126,1131,2020-09-01,5,0.00,1
49683,855,1,9175,9161,2020-09-01,-14,0.00,1
49684,856,1,160,235,2020-09-01,75,250.00,1
49685,857,1,2597,2615,2020-09-01,18,0.00,1
49686,858,1,3570,37,2020-09-01,0,0.00,1
49687,859,1,13559,13579,2020-09-01,20,25.00,1
49688,860,1,14664,14762,2020-09-01,98,259.00,1
49689,861,1,8180,8211,2020-09-01,31,58.00,1
49690,861,1,8180,8211,2020-09-01,31,58.00,1
49691,1229,1,858,858,2020-09-01,0,0.00,1
49692,862,1,7545,7608,2020-09-01,63,154.00,1
49693,863,1,594,5,2020-09-01,0,0.00,1
49694,865,1,6037,6061,2020-09-01,24,37.00,1
49695,866,1,8757,217,2020-09-01,0,0.00,1
49696,1527,1,0,93,2020-09-01,93,244.00,1
49697,867,1,6079,6105,2020-09-01,26,43.00,1
49698,1113,1,5615,5625,2020-09-01,10,0.00,1
49699,919,1,12426,12449,2020-09-01,23,34.00,1
49700,869,1,9952,9978,2020-09-01,26,43.00,1
49701,1220,1,2574,2604,2020-09-01,30,55.00,1
49702,870,1,9205,9210,2020-09-01,5,0.00,1
49703,1163,1,2977,4999,2020-09-01,0,0.00,1
49704,871,1,1581,1583,2020-09-01,2,0.00,1
49705,872,1,6246,6259,2020-09-01,13,0.00,1
49706,873,1,12233,12266,2020-09-01,33,64.00,1
49707,874,1,12843,12875,2020-09-01,32,61.00,1
49708,1409,1,647,647,2020-09-01,0,0.00,1
49709,875,1,7797,7815,2020-09-01,18,0.00,1
49710,876,1,3406,3438,2020-09-01,32,61.00,1
49711,877,1,8851,8948,2020-09-01,97,256.00,1
49712,878,1,11823,11865,2020-09-01,42,91.00,1
49713,879,1,16123,16156,2020-09-01,33,64.00,1
49714,880,1,7403,7439,2020-09-01,36,73.00,1
49715,881,1,9438,9467,2020-09-01,29,52.00,1
49716,882,1,9275,7,2020-09-01,0,0.00,1
49717,883,1,9249,9274,2020-09-01,25,40.00,1
49718,884,1,10157,10199,2020-09-01,42,91.00,1
49719,884,1,10157,10199,2020-09-01,42,91.00,1
49720,885,1,8981,8996,2020-09-01,15,0.00,1
49721,887,1,9075,9109,2020-09-01,34,67.00,1
49722,887,1,9075,9109,2020-09-01,34,67.00,1
49723,888,1,22,22,2020-09-01,0,0.00,1
49724,888,1,22,22,2020-09-01,0,0.00,1
49725,889,1,679,731,2020-09-01,52,121.00,1
49726,890,1,5199,5239,2020-09-01,40,85.00,1
49727,891,1,6679,6697,2020-09-01,0,0.00,1
49728,892,1,5504,5502,2020-09-01,-2,0.00,1
49729,893,1,4717,4731,2020-09-01,14,0.00,1
49730,894,1,8191,8236,2020-09-01,45,100.00,1
49731,895,1,2325,2421,2020-09-01,96,253.00,1
49732,896,1,1561,4301,2020-09-01,0,0.00,1
49733,1264,1,1601,1652,2020-09-01,51,118.00,1
49734,897,1,4032,4062,2020-09-01,30,55.00,1
49735,1134,1,1862,1866,2020-09-01,4,0.00,1
49736,898,1,9655,9733,2020-09-01,78,199.00,1
49737,899,1,7195,7946,2020-09-01,751,2218.00,1
49738,1133,1,2661,2678,2020-09-01,17,0.00,1
49739,900,1,3868,3901,2020-09-01,33,64.00,1
49740,1296,1,841,853,2020-09-01,12,0.00,1
49741,901,1,4995,5017,2020-09-01,22,31.00,1
49742,902,1,6435,6471,2020-09-01,36,73.00,1
49743,1253,1,3035,3075,2020-09-01,40,85.00,1
49744,903,1,7408,7456,2020-09-01,48,109.00,1
49745,1165,1,155,155,2020-09-01,0,0.00,1
49746,1986,1,1594,1594,2020-09-01,0,0.00,1
49747,907,1,7938,8002,2020-09-01,64,157.00,1
49748,1625,1,496,508,2020-09-01,12,0.00,1
49749,911,1,8599,8839,2020-09-01,240,685.00,1
49750,912,1,12330,12376,2020-09-01,46,103.00,1
49751,913,1,5793,5778,2020-09-01,-15,0.00,1
49752,914,1,4847,4871,2020-09-01,24,37.00,1
49753,915,1,6278,6245,2020-09-01,-33,0.00,1
49754,916,1,7123,7150,2020-09-01,27,46.00,1
49755,917,1,6419,6444,2020-09-01,25,40.00,1
49756,918,1,6719,6742,2020-09-01,23,34.00,1
49757,920,1,3189,5435,2020-09-01,0,0.00,1
49758,921,1,4681,4687,2020-09-01,6,0.00,1
49759,922,1,18060,18078,2020-09-01,18,0.00,1
49760,1604,1,893,895,2020-09-01,2,0.00,1
49761,1449,1,2659,2693,2020-09-01,34,67.00,1
49762,1408,1,2746,2788,2020-09-01,42,91.00,1
49763,923,1,5798,5789,2020-09-01,0,0.00,1
49764,1193,1,8651,8799,2020-09-01,148,409.00,1
49765,925,1,363,363,2020-09-01,0,0.00,1
49766,926,1,17361,17361,2020-09-01,0,0.00,1
49767,736,1,3824,3818,2020-09-01,0,0.00,1
49768,929,1,22706,22803,2020-09-01,97,256.00,1
49769,930,1,809,846,2020-09-01,37,76.00,1
49770,933,1,4282,4297,2020-09-01,15,0.00,1
49771,934,1,674,674,2020-09-01,0,0.00,1
49772,935,1,2401,24,2020-09-01,0,0.00,1
49773,936,1,7745,2381,2020-09-01,0,0.00,1
49774,937,1,16817,16898,2020-09-01,81,208.00,1
49775,1709,1,401,408,2020-09-01,7,0.00,1
49776,868,1,2421,2459,2020-09-01,38,79.00,1
49777,2078,1,285,297,2020-09-01,12,0.00,1
49778,2079,1,583,669,2020-09-01,86,223.00,1
49779,2098,1,304,338,2020-09-01,34,67.00,1
49780,2099,1,108,108,2020-09-01,0,0.00,1
49781,2184,1,144,180,2020-09-01,36,73.00,1
49782,2182,1,140,172,2020-09-01,32,61.00,1
49783,2161,1,7,7,2020-09-01,0,0.00,1
49784,1623,1,118,118,2020-09-01,0,0.00,0
49785,1626,1,196,196,2020-09-01,0,0.00,0
49786,2044,1,447,447,2020-09-01,0,0.00,1
49787,2045,1,391,391,2020-09-01,0,0.00,0
49788,2046,1,179,189,2020-09-01,10,0.00,1
49789,1606,1,591,601,2020-09-01,10,0.00,1
49790,1171,1,447,451,2020-09-01,4,0.00,0
49791,1618,1,179,179,2020-09-01,0,0.00,1
49792,2049,1,451,474,2020-09-01,23,34.00,1
49793,1614,1,294,308,2020-09-01,14,0.00,1
49794,1615,1,538,552,2020-09-01,14,0.00,0
49795,1616,1,711,738,2020-09-01,27,46.00,1
49796,1555,1,589,612,2020-09-01,23,34.00,0
49797,1961,1,134,134,2020-09-01,0,0.00,0
49798,1962,1,65,65,2020-09-01,0,0.00,0
49799,2016,1,145,145,2020-09-01,0,0.00,0
49800,1964,1,303,303,2020-09-01,0,0.00,0
49801,1620,1,288,301,2020-09-01,13,0.00,1
49802,1966,1,642,658,2020-09-01,16,0.00,0
49803,1990,1,192,192,2020-09-01,0,0.00,0
49804,2080,1,293,306,2020-09-01,13,0.00,1
49805,1269,1,2345,2370,2020-09-01,25,40.00,1
49806,1275,1,87,91,2020-09-01,4,0.00,1
49807,1276,1,1560,1582,2020-09-01,22,31.00,1
49808,1336,1,1514,1560,2020-09-01,46,103.00,1
49809,1333,1,2162,2194,2020-09-01,32,61.00,1
49810,1346,1,4362,4362,2020-09-01,0,0.00,1
49811,1353,1,193,193,2020-09-01,0,0.00,1
49812,1358,1,1748,1854,2020-09-01,106,283.00,1
49813,1664,1,568,568,2020-09-01,0,0.00,1
49814,1666,1,557,558,2020-09-01,0,0.00,0
49815,1667,1,835,897,2020-09-01,62,151.00,1
49816,1668,1,1455,1479,2020-09-01,24,37.00,1
49817,1693,1,12,12,2020-09-01,0,0.00,1
49818,1694,1,385,412,2020-09-01,27,46.00,1
49819,1719,1,638,647,2020-09-01,9,0.00,1
49820,1695,1,684,685,2020-09-01,1,0.00,1
49821,2090,1,577,579,2020-09-01,2,0.00,1
49822,1721,1,3400,3519,2020-09-01,119,322.00,1
49823,1872,1,305,318,2020-09-01,13,0.00,1
49824,1907,1,491,499,2020-09-01,8,0.00,1
49825,1909,1,224,230,2020-09-01,6,0.00,1
49826,1947,1,282,321,2020-09-01,39,82.00,1
49827,2110,1,513,558,2020-09-01,45,100.00,1
49828,2113,1,140,145,2020-09-01,5,0.00,1
49829,2112,1,392,405,2020-09-01,13,0.00,1
49830,2128,1,164,174,2020-09-01,10,0.00,1
49831,2154,1,344,405,2020-09-01,61,148.00,1
49832,2188,1,262,293,2020-09-01,31,58.00,1
49833,2189,1,194,199,2020-09-01,5,0.00,1
49834,2190,1,68,71,2020-09-01,3,0.00,1
49835,1354,1,162,1566,2020-09-01,0,0.00,1
49836,225,1,4946,4969,2020-09-01,23,34.00,1
49837,850,1,9713,9758,2020-09-01,45,100.00,1
49838,931,1,5812,5812,2020-09-01,0,0.00,1
49839,938,1,8473,8497,2020-09-01,24,37.00,1
49840,1846,1,381,214,2020-09-01,0,0.00,1
49841,2077,1,1591,2123,2020-09-01,532,1561.00,1
49842,2160,1,123,159,2020-09-01,36,73.00,1
49843,864,1,8509,8516,2020-09-01,7,0.00,1
49844,694,1,1262,1262,2020-09-01,0,0.00,1
49845,1512,1,1150,1064,2020-09-01,-86,0.00,1
49846,2186,1,139,157,2020-09-01,18,0.00,1
49847,1981,1,678,692,2020-09-01,14,0.00,1
49848,1980,1,276,276,2020-09-01,0,0.00,1
49849,1780,1,692,719,2020-09-01,27,46.00,1
49850,1733,1,475,498,2020-09-01,23,34.00,1
49851,1700,1,944,1055,2020-09-01,111,298.00,1
49852,2256,1,0,11,2020-09-01,11,0.00,1
49853,2257,1,0,13,2020-09-01,13,0.00,1
49854,510,1,4793,4827,2020-09-01,34,67.00,1
49855,2000,1,6673,6673,2020-09-01,0,0.00,1
49856,1800,1,131,137,2020-09-01,6,0.00,1
49857,1791,1,426,426,2020-10-01,0,0.00,1
49858,1792,1,404,404,2020-10-01,0,0.00,1
49859,1793,1,439,439,2020-10-01,0,0.00,1
49860,1794,1,422,422,2020-10-01,0,0.00,1
49861,1795,1,612,612,2020-10-01,0,0.00,1
49862,1796,1,393,393,2020-10-01,0,0.00,1
49863,1797,1,202,202,2020-10-01,0,0.00,1
49864,1798,1,482,482,2020-10-01,0,0.00,1
49865,1799,1,173,173,2020-10-01,0,0.00,0
49866,1790,1,588,588,2020-10-01,0,0.00,1
49867,1801,1,115,115,2020-10-01,0,0.00,0
49868,1715,1,689,689,2020-10-01,0,0.00,1
49869,1862,1,2176,2176,2020-10-01,0,0.00,1
49870,1802,1,5,29,2020-10-01,24,37.00,1
49871,1803,1,772,780,2020-10-01,8,0.00,1
49872,1804,1,781,801,2020-10-01,20,25.00,1
49873,1805,1,603,628,2020-10-01,25,40.00,1
49874,1806,1,812,843,2020-10-01,31,58.00,1
49875,1807,1,1697,1835,2020-10-01,138,379.00,1
49876,1808,1,92,146,2020-10-01,54,127.00,1
49877,1809,1,287,295,2020-10-01,8,0.00,1
49878,1810,1,377,389,2020-10-01,12,0.00,1
49879,1811,1,867,882,2020-10-01,15,0.00,1
49880,1812,1,1893,1938,2020-10-01,45,100.00,1
49881,1813,1,261,272,2020-10-01,11,0.00,1
49882,1814,1,738,769,2020-10-01,31,58.00,1
49883,1815,1,1050,1085,2020-10-01,35,70.00,1
49884,1816,1,442,483,2020-10-01,41,88.00,1
49885,1817,1,1018,1049,2020-10-01,31,58.00,1
49886,1818,1,673,693,2020-10-01,20,25.00,1
49887,1819,1,484,518,2020-10-01,34,67.00,1
49888,1820,1,276,293,2020-10-01,17,0.00,1
49889,1821,1,1030,1030,2020-10-01,0,0.00,0
49890,1822,1,583,606,2020-10-01,23,34.00,1
49891,1823,1,2304,2404,2020-10-01,100,265.00,1
49892,1824,1,1514,1554,2020-10-01,40,85.00,1
49893,1825,1,1193,1227,2020-10-01,34,67.00,1
49894,1826,1,877,896,2020-10-01,19,0.00,1
49895,1827,1,599,626,2020-10-01,27,46.00,1
49896,1828,1,857,884,2020-10-01,27,46.00,1
49897,1829,1,2105,2262,2020-10-01,157,436.00,1
49898,1830,1,305,313,2020-10-01,8,0.00,1
49899,1831,1,797,807,2020-10-01,10,0.00,1
49900,1832,1,112,204,2020-10-01,92,241.00,1
49901,1746,1,48,48,2020-10-01,0,0.00,0
49902,1922,1,393,420,2020-10-01,27,46.00,1
49903,1145,1,3286,3286,2020-10-01,0,0.00,1
49904,1713,1,1263,1263,2020-10-01,0,0.00,0
49905,1170,1,2313,2313,2020-10-01,0,0.00,1
49906,1210,1,611,611,2020-10-01,0,0.00,1
49907,1448,1,1219,1219,2020-10-01,0,0.00,1
49908,1660,1,3311,3311,2020-10-01,0,0.00,1
49909,1650,1,1794,1794,2020-10-01,0,0.00,1
49910,1649,1,4109,4109,2020-10-01,0,0.00,0
49911,1768,1,559,559,2020-10-01,0,0.00,1
49912,1941,1,164,164,2020-10-01,0,0.00,1
49913,1969,1,141,141,2020-10-01,0,0.00,1
49914,1996,1,258,258,2020-10-01,0,0.00,1
49915,1931,1,728,728,2020-10-01,0,0.00,1
49916,2075,1,230,239,2020-10-01,9,0.00,1
49917,2087,1,1131,1325,2020-10-01,194,547.00,1
49918,1205,1,2058,2060,2020-10-01,2,0.00,1
49919,1152,1,2,14,2020-10-01,12,0.00,1
49920,644,1,7180,7197,2020-10-01,17,0.00,1
49921,1051,1,4722,4745,2020-10-01,23,34.00,1
49922,1282,1,2485,2494,2020-10-01,9,0.00,1
49923,653,1,981,981,2020-10-01,0,0.00,1
49924,651,1,233,233,2020-10-01,0,0.00,0
49925,652,1,10730,10730,2020-10-01,0,0.00,1
49926,1094,1,2797,2797,2020-10-01,0,0.00,0
49927,1535,1,200,200,2020-10-01,0,0.00,0
49928,648,1,2786,2787,2020-10-01,1,0.00,1
49929,655,1,4590,4590,2020-10-01,0,0.00,0
49930,1208,1,1401,1408,2020-10-01,7,0.00,1
49931,661,1,6823,6835,2020-10-01,12,0.00,0
49932,683,1,4708,4713,2020-10-01,5,0.00,1
49933,660,1,4855,4855,2020-10-01,0,0.00,1
49934,662,1,5087,5110,2020-10-01,23,34.00,1
49935,686,1,4209,4241,2020-10-01,32,61.00,1
49936,711,1,4501,4501,2020-10-01,0,0.00,1
49937,704,1,6873,6908,2020-10-01,35,70.00,1
49938,688,1,6271,6304,2020-10-01,33,64.00,1
49939,699,1,1158,12,2020-10-01,0,0.00,1
49940,700,1,319,319,2020-10-01,0,0.00,1
49941,701,1,2000,2000,2020-10-01,0,0.00,1
49942,703,1,4742,4768,2020-10-01,26,43.00,1
49943,678,1,3296,3309,2020-10-01,13,0.00,1
49944,1153,1,1,24,2020-10-01,23,34.00,0
49945,702,1,3900,3905,2020-10-01,5,0.00,1
49946,663,1,3235,3271,2020-10-01,36,73.00,1
49947,1091,1,4,31,2020-10-01,27,46.00,1
49948,672,1,3335,3356,2020-10-01,21,28.00,1
49949,2013,1,1,1,2020-10-01,0,0.00,1
49950,213,1,2900,2904,2020-10-01,4,0.00,1
49951,224,1,10100,10100,2020-10-01,0,0.00,1
49952,1474,1,1718,1724,2020-10-01,6,0.00,1
49953,231,1,1867,1870,2020-10-01,3,0.00,1
49954,237,1,7775,7785,2020-10-01,10,0.00,1
49955,245,1,934,961,2020-10-01,27,46.00,1
49956,251,1,3200,3216,2020-10-01,16,0.00,1
49957,259,1,2237,2247,2020-10-01,10,0.00,1
49958,265,1,5915,5962,2020-10-01,47,106.00,1
49959,1033,1,157,157,2020-10-01,0,0.00,1
49960,2007,1,11413,11453,2020-10-01,40,85.00,1
49961,2204,1,50,50,2020-10-01,0,0.00,1
49962,1687,1,165,165,2020-10-01,0,0.00,1
49963,1690,1,1236,1264,2020-10-01,28,49.00,1
49964,1692,1,1155,1172,2020-10-01,17,0.00,1
49965,1407,1,1143,1158,2020-10-01,15,0.00,1
49966,1670,1,145,145,2020-10-01,0,0.00,1
49967,293,1,2552,2571,2020-10-01,19,0.00,1
49968,286,1,1206,1237,2020-10-01,31,58.00,1
49969,500,1,2978,2996,2020-10-01,18,0.00,1
49970,1783,1,1262,1297,2020-10-01,35,70.00,1
49971,505,1,1003,1048,2020-10-01,45,100.00,1
49972,1255,1,8534,8552,2020-10-01,18,0.00,1
49973,524,1,6807,6834,2020-10-01,27,46.00,1
49974,531,1,12858,12882,2020-10-01,24,37.00,1
49975,675,1,2041,2046,2020-10-01,5,0.00,1
49976,705,1,1065,1087,2020-10-01,22,31.00,1
49977,706,1,3,32,2020-10-01,29,52.00,1
49978,681,1,0,25,2020-10-01,0,0.00,1
49979,707,1,0,0,2020-10-01,0,0.00,1
49980,708,1,3813,3813,2020-10-01,0,0.00,1
49981,709,1,5358,5501,2020-10-01,143,394.00,1
49982,710,1,12217,12220,2020-10-01,3,0.00,1
49983,712,1,4691,4726,2020-10-01,35,70.00,1
49984,714,1,9000,9001,2020-10-01,1,0.00,1
49985,715,1,4419,4418,2020-10-01,0,0.00,1
49986,649,1,2889,2908,2020-10-01,19,0.00,1
49987,716,1,884,884,2020-10-01,0,0.00,1
49988,717,1,7268,7294,2020-10-01,26,43.00,1
49989,719,1,7763,7799,2020-10-01,36,73.00,1
49990,720,1,3092,3092,2020-10-01,0,0.00,1
49991,721,1,9841,9897,2020-10-01,56,133.00,1
49992,1326,1,51,68,2020-10-01,17,0.00,1
49993,1524,1,3027,3056,2020-10-01,29,52.00,1
49994,1542,1,1210,1239,2020-10-01,29,52.00,1
49995,1551,1,958,974,2020-10-01,16,0.00,1
49996,1610,1,1852,1852,2020-10-01,0,0.00,1
49997,1611,1,2012,2012,2020-10-01,0,0.00,1
49998,1643,1,654,659,2020-10-01,5,0.00,1
49999,1648,1,1596,1728,2020-10-01,132,478.00,1
50000,1726,1,551,559,2020-10-01,8,0.00,1
50001,1745,1,81,81,2020-10-01,0,0.00,1
50002,1760,1,403,403,2020-10-01,0,0.00,1
50003,1897,1,615,632,2020-10-01,17,0.00,1
50004,1311,1,224,237,2020-10-01,13,0.00,1
50005,2050,1,187,187,2020-10-01,0,0.00,1
50006,2171,1,152,167,2020-10-01,15,0.00,1
50007,2183,1,6,6,2020-10-01,0,0.00,1
50008,1529,1,1047,1064,2020-10-01,17,0.00,1
50009,536,1,7744,7744,2020-10-01,0,0.00,1
50010,536,1,7744,7744,2020-10-01,0,0.00,1
50011,2020,1,1771,1818,2020-10-01,47,106.00,1
50012,1983,1,963,996,2020-10-01,33,64.00,1
50013,635,1,7826,7889,2020-10-01,63,154.00,1
50014,1526,1,5548,5712,2020-10-01,164,457.00,1
50015,603,1,9374,9402,2020-10-01,28,49.00,1
50016,1053,1,746,759,2020-10-01,13,0.00,1
50017,1926,1,2608,2612,2020-10-01,4,0.00,1
50018,1300,1,3763,3874,2020-10-01,111,298.00,1
50019,927,1,2039,2045,2020-10-01,6,0.00,1
50020,610,1,4523,4539,2020-10-01,16,0.00,1
50021,611,1,3045,3045,2020-10-01,0,0.00,1
50022,613,1,1201,1212,2020-10-01,11,0.00,1
50023,617,1,6354,6383,2020-10-01,29,52.00,1
50024,622,1,5088,5123,2020-10-01,35,70.00,1
50025,624,1,10244,10427,2020-10-01,183,514.00,1
50026,625,1,7737,7783,2020-10-01,46,103.00,1
50027,626,1,4851,4897,2020-10-01,46,103.00,1
50028,1088,1,3742,3744,2020-10-01,2,0.00,1
