accountid,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000000040-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000040-01-2018,2734.0,0.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,0.0
0000000040-01-2019,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000040-01-2020,4310.0,0.0,0.0,0.0,0.0,4310.0,0.0,0.0,0.0,0.0
0000000040-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000040-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000041-01-2010,2315.0,21.0,27.0,0.0,27.0,2333.0,18.0,25.0,0.0,25.0
0000000041-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000041-01-2018,3815.0,0.0,0.0,0.0,0.0,3825.0,10.0,25.0,0.0,25.0
0000000041-01-2019,3948.0,-50.0,0.0,0.0,0.0,3960.0,12.0,25.0,0.0,25.0
0000000041-01-2020,4001.0,15.0,25.0,0.0,25.0,4019.0,18.0,25.0,0.0,25.0
0000000041-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000041-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000042-01-2010,1035.0,57.0,99.0,0.0,99.0,1042.0,7.0,25.0,0.0,25.0
0000000042-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000042-01-2018,1099.0,0.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0
0000000042-01-2019,1099.0,0.0,0.0,0.0,0.0,3961.0,0.0,0.0,0.0,0.0
0000000042-01-2020,4337.0,27.0,46.0,0.0,46.0,4364.0,27.0,46.0,0.0,46.0
0000000042-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000042-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000043-01-2010,2938.0,47.0,79.0,0.0,79.0,2995.0,57.0,99.0,0.0,99.0
0000000043-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000043-01-2018,6417.0,0.0,0.0,0.0,0.0,6432.0,15.0,25.0,0.0,25.0
0000000043-01-2019,6598.0,14.0,25.0,0.0,25.0,6619.0,21.0,28.0,0.0,28.0
0000000043-01-2020,6834.0,20.0,25.0,0.0,25.0,6851.0,17.0,25.0,0.0,25.0
0000000043-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000043-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000044-01-2010,1713.0,16.0,25.0,0.0,25.0,1731.0,18.0,25.0,0.0,25.0
0000000044-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000044-01-2018,0.0,0.0,0.0,0.0,0.0,4061.0,0.0,0.0,0.0,0.0
0000000044-01-2019,4266.0,1.0,25.0,0.0,25.0,4268.0,2.0,25.0,0.0,25.0
0000000044-01-2020,4331.0,4.0,25.0,0.0,25.0,4333.0,2.0,25.0,0.0,25.0
0000000044-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000044-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000045-01-2010,5802.0,20.0,25.0,0.0,25.0,5824.0,22.0,29.0,0.0,29.0
0000000045-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000045-01-2018,8737.0,0.0,0.0,0.0,0.0,8807.0,70.0,175.0,0.0,175.0
0000000045-01-2019,9329.0,18.0,25.0,0.0,25.0,9344.0,15.0,25.0,0.0,25.0
0000000045-01-2020,9624.0,33.0,64.0,0.0,64.0,9641.0,17.0,25.0,0.0,25.0
0000000045-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000045-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000046-01-2010,788.0,38.0,61.0,0.0,61.0,827.0,39.0,63.0,0.0,63.0
0000000046-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000046-01-2018,9137.0,0.0,0.0,0.0,0.0,9196.0,59.0,142.0,0.0,142.0
0000000046-01-2019,10051.0,64.0,157.0,0.0,157.0,10112.0,61.0,148.0,0.0,148.0
0000000046-01-2020,10865.0,60.0,145.0,0.0,145.0,10927.0,62.0,151.0,0.0,151.0
0000000046-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000046-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000047-01-2010,4610.0,8.0,25.0,0.0,25.0,4619.0,9.0,25.0,0.0,25.0
0000000047-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000047-01-2018,3156.0,0.0,0.0,0.0,0.0,3182.0,26.0,43.0,0.0,43.0
0000000047-01-2019,3407.0,20.0,25.0,0.0,25.0,3427.0,20.0,25.0,0.0,25.0
0000000047-01-2020,3676.0,26.0,43.0,0.0,43.0,3687.0,11.0,25.0,0.0,25.0
0000000047-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000047-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000048-01-2010,1368.0,63.0,111.0,0.0,111.0,1442.0,74.0,133.0,0.0,133.0
0000000048-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000048-01-2018,295.0,0.0,0.0,0.0,0.0,327.0,32.0,61.0,0.0,61.0
0000000048-01-2019,872.0,93.0,244.0,0.0,244.0,1052.0,180.0,505.0,0.0,505.0
0000000048-01-2020,2062.0,102.0,271.0,0.0,271.0,2188.0,126.0,343.0,0.0,343.0
0000000048-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000048-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000049-01-2010,2538.0,22.0,29.0,0.0,29.0,2559.0,21.0,27.0,0.0,27.0
0000000049-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000049-01-2018,2621.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
0000000049-01-2019,64.0,2.0,25.0,0.0,25.0,74.0,0.0,0.0,0.0,0.0
0000000049-01-2020,105.0,6.0,25.0,0.0,25.0,111.0,6.0,25.0,0.0,25.0
0000000049-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000049-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000050-01-2010,3123.0,188.0,361.0,0.0,361.0,3412.0,289.0,563.0,0.0,563.0
0000000050-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000050-01-2018,24285.0,0.0,0.0,0.0,0.0,24315.0,30.0,55.0,0.0,55.0
0000000050-01-2019,24646.0,40.0,85.0,0.0,85.0,24675.0,29.0,52.0,0.0,52.0
0000000050-01-2020,14566.0,62.0,151.0,0.0,151.0,14682.0,116.0,313.0,0.0,313.0
0000000050-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000050-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000051-01-2010,4176.0,16.0,25.0,0.0,25.0,4198.0,22.0,29.0,0.0,29.0
0000000051-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000051-01-2018,4262.0,0.0,0.0,0.0,0.0,4262.0,0.0,0.0,0.0,0.0
0000000051-01-2019,6108.0,0.0,0.0,0.0,0.0,6108.0,0.0,0.0,0.0,0.0
0000000051-01-2020,37.0,27.0,46.0,0.0,46.0,77.0,40.0,85.0,0.0,85.0
0000000051-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000051-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000052-01-2010,3307.0,1.0,25.0,0.0,25.0,3308.0,1.0,25.0,0.0,25.0
0000000052-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000052-01-2018,2464.0,0.0,0.0,0.0,0.0,2486.0,22.0,31.0,0.0,31.0
0000000052-01-2019,2912.0,42.0,91.0,0.0,91.0,2950.0,38.0,79.0,0.0,79.0
0000000052-01-2020,3282.0,5.0,25.0,0.0,25.0,3294.0,12.0,25.0,0.0,25.0
0000000052-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000052-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000053-01-2010,2688.0,30.0,45.0,0.0,45.0,2755.0,67.0,119.0,0.0,119.0
0000000053-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000053-01-2018,4138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000053-01-2019,4136.0,0.0,0.0,0.0,0.0,4156.0,20.0,25.0,0.0,25.0
0000000053-01-2020,4155.0,0.0,0.0,0.0,0.0,4155.0,0.0,0.0,0.0,0.0
0000000053-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000053-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000054-01-2010,2057.0,14.0,25.0,0.0,25.0,2070.0,13.0,25.0,0.0,25.0
0000000054-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000054-01-2018,4225.0,0.0,0.0,0.0,0.0,4259.0,34.0,67.0,0.0,67.0
0000000054-01-2019,4671.0,29.0,52.0,0.0,52.0,4711.0,40.0,85.0,0.0,85.0
0000000054-01-2020,5352.0,47.0,106.0,0.0,106.0,5416.0,64.0,157.0,0.0,157.0
0000000054-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000054-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000055-01-2010,3357.0,1.0,25.0,0.0,25.0,3358.0,1.0,25.0,0.0,25.0
0000000055-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000055-01-2018,6746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000055-01-2019,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0
0000000055-01-2020,6788.0,0.0,0.0,0.0,0.0,6788.0,0.0,0.0,0.0,0.0
0000000055-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000055-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000056-01-2010,2280.0,36.0,57.0,0.0,57.0,2313.0,33.0,51.0,0.0,51.0
0000000056-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000056-01-2018,6780.0,0.0,0.0,0.0,0.0,6867.0,87.0,226.0,0.0,226.0
0000000056-01-2019,7361.0,15.0,25.0,0.0,25.0,7386.0,25.0,40.0,0.0,40.0
0000000056-01-2020,7643.0,25.0,40.0,0.0,40.0,7664.0,21.0,28.0,0.0,28.0
0000000056-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000056-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000057-01-2010,2661.0,21.0,27.0,0.0,27.0,2684.0,23.0,31.0,0.0,31.0
0000000057-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000057-01-2018,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000057-01-2019,320.0,20.0,25.0,0.0,25.0,340.0,20.0,25.0,0.0,25.0
0000000057-01-2020,599.0,26.0,43.0,0.0,43.0,621.0,22.0,31.0,0.0,31.0
0000000057-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000057-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000058-01-2010,2341.0,58.0,101.0,0.0,101.0,2413.0,72.0,129.0,0.0,129.0
0000000058-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000058-01-2018,11395.0,0.0,0.0,0.0,0.0,11446.0,51.0,118.0,0.0,118.0
0000000058-01-2019,12066.0,41.0,88.0,0.0,88.0,12121.0,55.0,130.0,0.0,130.0
0000000058-01-2020,12666.0,44.0,97.0,0.0,97.0,12708.0,42.0,91.0,0.0,91.0
0000000058-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000058-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000059-01-2010,6523.0,1.0,25.0,0.0,25.0,6524.0,1.0,25.0,0.0,25.0
0000000059-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000059-01-2018,6527.0,0.0,0.0,0.0,0.0,6527.0,0.0,0.0,0.0,0.0
0000000059-01-2019,1060.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0
0000000059-01-2020,27.0,14.0,25.0,0.0,25.0,45.0,18.0,25.0,0.0,25.0
0000000059-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000059-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000060-01-2010,5432.0,44.0,73.0,0.0,73.0,5493.0,61.0,107.0,0.0,107.0
0000000060-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000060-01-2018,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000060-01-2019,3811.0,269.0,772.0,0.0,772.0,4010.0,199.0,562.0,0.0,562.0
0000000060-01-2020,1162.0,202.0,571.0,0.0,571.0,1162.0,0.0,0.0,0.0,0.0
0000000060-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000060-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000061-01-2010,3592.0,29.0,43.0,0.0,43.0,3620.0,28.0,41.0,0.0,41.0
0000000061-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000061-01-2018,6733.0,0.0,0.0,0.0,0.0,6757.0,24.0,37.0,0.0,37.0
0000000061-01-2019,6974.0,16.0,25.0,0.0,25.0,7001.0,27.0,46.0,0.0,46.0
0000000061-01-2020,7350.0,44.0,97.0,0.0,97.0,7391.0,41.0,88.0,0.0,88.0
0000000061-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000061-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000062-01-2010,1000.0,23.0,31.0,0.0,31.0,1027.0,27.0,39.0,0.0,39.0
0000000062-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000062-01-2018,31056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000062-01-2019,31272.0,20.0,25.0,0.0,25.0,31292.0,20.0,25.0,0.0,25.0
0000000062-01-2020,3666.0,5.0,25.0,0.0,25.0,3671.0,5.0,25.0,0.0,25.0
0000000062-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000062-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000063-01-2010,1892.0,13.0,25.0,0.0,25.0,1908.0,16.0,25.0,0.0,25.0
0000000063-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000063-01-2018,1927.0,0.0,0.0,0.0,0.0,1927.0,0.0,0.0,0.0,0.0
0000000063-01-2019,3082.0,0.0,0.0,0.0,0.0,3082.0,0.0,0.0,0.0,0.0
0000000063-01-2020,3097.0,2.0,25.0,0.0,25.0,3098.0,1.0,25.0,0.0,25.0
0000000063-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000063-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000064-01-2010,3385.0,1.0,25.0,0.0,25.0,3386.0,1.0,25.0,0.0,25.0
0000000064-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000064-01-2018,4211.0,0.0,0.0,0.0,0.0,4231.0,20.0,0.0,0.0,0.0
0000000064-01-2019,4515.0,30.0,55.0,0.0,55.0,4540.0,25.0,40.0,0.0,40.0
0000000064-01-2020,5640.0,42.0,91.0,0.0,91.0,5685.0,45.0,100.0,0.0,100.0
0000000064-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000064-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000065-01-2010,2898.0,31.0,47.0,0.0,47.0,2931.0,33.0,51.0,0.0,51.0
0000000065-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000065-01-2018,2997.0,0.0,0.0,0.0,0.0,2997.0,0.0,0.0,0.0,0.0
0000000065-01-2019,5198.0,10.0,25.0,0.0,25.0,5210.0,12.0,25.0,0.0,25.0
0000000065-01-2020,5377.0,14.0,25.0,0.0,25.0,5393.0,16.0,25.0,0.0,25.0
0000000065-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000065-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000066-01-2010,1418.0,57.0,99.0,0.0,99.0,1488.0,70.0,125.0,0.0,125.0
0000000066-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000066-01-2018,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000066-01-2019,7141.0,60.0,145.0,0.0,145.0,7166.0,25.0,40.0,0.0,40.0
0000000066-01-2020,8231.0,47.0,106.0,0.0,106.0,8281.0,50.0,115.0,0.0,115.0
0000000066-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000066-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000067-01-2010,79.0,27.0,39.0,0.0,39.0,124.0,45.0,75.0,0.0,75.0
0000000067-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000067-01-2018,4833.0,0.0,0.0,0.0,0.0,4836.0,3.0,25.0,0.0,25.0
0000000067-01-2019,4836.0,0.0,0.0,0.0,0.0,4836.0,0.0,0.0,0.0,0.0
0000000067-01-2020,2801.0,32.0,61.0,0.0,61.0,2833.0,32.0,61.0,0.0,61.0
0000000067-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000067-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000068-01-2010,1962.0,22.0,29.0,0.0,29.0,1993.0,31.0,47.0,0.0,47.0
0000000068-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000068-01-2018,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000068-01-2019,4379.0,3.0,25.0,0.0,25.0,4389.0,10.0,25.0,0.0,25.0
0000000068-01-2020,5192.0,0.0,0.0,0.0,0.0,5192.0,0.0,0.0,0.0,0.0
0000000068-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000068-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000069-01-2010,3747.0,16.0,25.0,0.0,25.0,3772.0,25.0,35.0,0.0,35.0
0000000069-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000069-01-2018,2642.0,0.0,0.0,0.0,0.0,2642.0,0.0,0.0,0.0,0.0
0000000069-01-2019,4962.0,4.0,25.0,0.0,25.0,4965.0,3.0,25.0,0.0,25.0
0000000069-01-2020,5080.0,31.0,58.0,0.0,58.0,5108.0,28.0,49.0,0.0,49.0
0000000069-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000069-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000070-01-2010,8866.0,81.0,147.0,0.0,147.0,8960.0,94.0,173.0,0.0,173.0
0000000070-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000070-01-2018,3776.0,0.0,0.0,0.0,0.0,3785.0,9.0,25.0,0.0,25.0
0000000070-01-2019,4056.0,19.0,25.0,0.0,25.0,4067.0,11.0,25.0,0.0,25.0
0000000070-01-2020,4347.0,24.0,37.0,0.0,37.0,4371.0,24.0,37.0,0.0,37.0
0000000070-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000070-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000071-01-2010,4404.0,29.0,43.0,0.0,43.0,4463.0,59.0,103.0,0.0,103.0
0000000071-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000071-01-2018,7653.0,0.0,0.0,0.0,0.0,7711.0,58.0,139.0,0.0,139.0
0000000071-01-2019,8292.0,38.0,79.0,0.0,79.0,8353.0,61.0,148.0,0.0,148.0
0000000071-01-2020,8881.0,36.0,73.0,0.0,73.0,8933.0,52.0,121.0,0.0,121.0
0000000071-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000071-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000072-01-2010,284.0,8.0,25.0,0.0,25.0,308.0,24.0,33.0,0.0,33.0
0000000072-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000072-01-2018,1642.0,0.0,0.0,0.0,0.0,1645.0,3.0,25.0,0.0,25.0
0000000072-01-2019,1830.0,20.0,25.0,0.0,25.0,1840.0,10.0,25.0,0.0,25.0
0000000072-01-2020,2025.0,11.0,25.0,0.0,25.0,2035.0,10.0,25.0,0.0,25.0
0000000072-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000072-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000073-01-2010,2638.0,27.0,39.0,0.0,39.0,2675.0,37.0,59.0,0.0,59.0
0000000073-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000073-01-2018,5279.0,0.0,0.0,0.0,0.0,5305.0,26.0,43.0,0.0,43.0
0000000073-01-2019,5531.0,15.0,25.0,0.0,25.0,6501.0,970.0,2875.0,0.0,2875.0
0000000073-01-2020,5812.0,23.0,34.0,0.0,34.0,5839.0,27.0,46.0,0.0,46.0
0000000073-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000073-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000074-01-2010,2497.0,1.0,25.0,0.0,25.0,2498.0,1.0,25.0,0.0,25.0
0000000074-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000074-01-2018,1592.0,0.0,0.0,0.0,0.0,1612.0,20.0,0.0,0.0,0.0
0000000074-01-2019,1790.0,20.0,25.0,0.0,25.0,1820.0,30.0,55.0,0.0,55.0
0000000074-01-2020,2028.0,16.0,25.0,0.0,25.0,2047.0,19.0,25.0,0.0,25.0
0000000074-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000074-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000075-01-2010,406.0,14.0,25.0,0.0,25.0,411.0,5.0,25.0,0.0,25.0
0000000075-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000075-01-2018,1074.0,0.0,0.0,0.0,0.0,1213.0,139.0,382.0,0.0,382.0
0000000075-01-2019,1273.0,5.0,25.0,0.0,25.0,1281.0,8.0,25.0,0.0,25.0
0000000075-01-2020,1356.0,7.0,25.0,0.0,25.0,1361.0,5.0,25.0,0.0,25.0
0000000075-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000075-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000076-01-2010,4782.0,1.0,25.0,0.0,25.0,4783.0,1.0,25.0,0.0,25.0
0000000076-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000076-01-2018,4893.0,0.0,0.0,0.0,0.0,4956.0,63.0,154.0,0.0,154.0
0000000076-01-2019,5381.0,44.0,97.0,0.0,97.0,5409.0,28.0,49.0,0.0,49.0
0000000076-01-2020,6309.0,64.0,157.0,0.0,157.0,6387.0,78.0,199.0,0.0,199.0
0000000076-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000076-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000077-01-2010,2830.0,8.0,25.0,0.0,25.0,2843.0,13.0,25.0,0.0,25.0
0000000077-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000077-01-2018,2185.0,0.0,0.0,0.0,0.0,2209.0,24.0,37.0,0.0,37.0
0000000077-01-2019,2345.0,11.0,25.0,0.0,25.0,2359.0,14.0,25.0,0.0,25.0
0000000077-01-2020,2550.0,18.0,25.0,0.0,25.0,2566.0,16.0,25.0,0.0,25.0
0000000077-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000077-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000078-01-2010,6122.0,1.0,25.0,0.0,25.0,6123.0,1.0,25.0,0.0,25.0
0000000078-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000078-01-2018,3002.0,0.0,0.0,0.0,0.0,3066.0,64.0,157.0,0.0,157.0
0000000078-01-2019,3338.0,26.0,43.0,0.0,43.0,3372.0,34.0,67.0,0.0,67.0
0000000078-01-2020,3695.0,39.0,82.0,0.0,82.0,3744.0,49.0,112.0,0.0,112.0
0000000078-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000078-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
